formula_id,texapon_sb_3_kc_pct,plantapon_acg_50_pct,plantapon_lc_7_pct,plantacare_818_pct,plantacare_2000_pct,dehyton_mc_pct,dehyton_pk_45_pct,dehyton_ml_pct,dehyton_ab_30_pct,plantapon_amino_scg_l_pct,plantapon_amino_kg_l_pct,dehyquart_a_ca_pct,luviquat_excellence_pct,dehyquart_cc6_pct,dehyquart_cc7_benz_pct,salcare_super_7_pct,arlypon_f_pct,arlypon_tt_pct,water_pct,is_stable,turbidity_ntu,turbidity_error,viscosity_category,rheology_type
289,0.0,0.0,0.0,8.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06,2.07,0.0,0.0,0.0,1.17,0.0,75.23,1,23.0,0.0,VERY-LOW,NEWTONIAN
290,0.0,0.0,0.0,13.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,1.33,0.0,0.0,0.0,1.36,0.0,73.95,1,36.0,1.0,LOW,NEWTONIAN
291,0.0,0.0,0.0,13.95,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,1.15,0.0,74.31,1,24.0,0.0,VERY-LOW,NEWTONIAN
292,0.0,0.0,0.0,0.0,12.27,0.0,0.0,0.0,0.0,0.0,0.0,10.43,1.55,0.0,0.0,0.0,1.17,0.0,74.58,1,23.0,0.0,VERY-LOW,NEWTONIAN
293,0.0,0.0,0.0,12.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95,1.72,0.0,0.0,0.0,1.59,0.0,71.73,1,22.0,2.0,LOW ,NEWTONIAN
294,0.0,0.0,0.0,0.0,0.0,0.0,12.72,0.0,13.01,0.0,0.0,0.0,1.1,0.0,0.0,0.0,2.09,0.0,71.08,1,19.0,1.0,VERY-LOW,NEWTONIAN
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39,0.0,0.0,9.58,0.85,0.0,0.0,0.0,1.26,0.0,75.92,1,14.0,0.0,VERY-LOW,NEWTONIAN
296,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,0.0,12.93,1.97,0.0,0.0,0.0,1.18,0.0,75.53,1,33.0,1.0,VERY-LOW,NEWTONIAN
297,0.0,0.0,0.0,12.16,13.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,1.41,0.0,71.23,1,24.0,0.0,VERY-LOW,NEWTONIAN
298,0.0,0.0,0.0,10.17,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,1.14,0.0,73.45,1,24.0,1.0,VERY-LOW,NEWTONIAN
299,0.0,0.0,0.0,14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,2.54,0.0,0.0,0.0,1.2,0.0,70.89,1,29.0,1.0,LOW,NEWTONIAN
300,0.0,0.0,0.0,12.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,1.21,0.0,0.0,0.0,1.66,0.0,73.51,1,18.0,1.0,LOW,SHEAR-THIN
301,0.0,0.0,0.0,11.89,0.0,0.0,0.0,6.69,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,4.99,0.0,73.63,1,2447.0,359.0,MEDIUM,SHEAR-THIN
302,0.0,0.0,10.46,0.0,0.0,0.0,12.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,2.99,0.0,72.37,1,15.0,0.0,VERY-LOW,NEWTONIAN
303,0.0,0.0,0.0,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09,0.0,0.0,1.84,0.0,3.12,0.0,75.39,0,,,,
304,5.44,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,4.81,0.0,78.65,1,730.0,3.0,VERY-LOW,NEWTONIAN
305,0.0,9.19,0.0,0.0,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,3.54,0.0,73.69,1,16.0,0.0,VERY-LOW,NEWTONIAN
306,0.0,0.0,0.0,0.0,0.0,11.01,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,2.98,0.0,2.41,0.0,75.35,0,,,,
307,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,1.82,0.0,1.72,0.0,76.81,1,19.0,1.0,VERY-LOW,NEWTONIAN
308,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,2.16,0.0,2.34,0.0,74.83,0,,,,
309,0.0,0.0,10.68,0.0,0.0,0.0,0.0,0.0,0.0,11.58,0.0,0.0,0.0,0.0,1.91,0.0,1.74,0.0,74.09,1,14.0,0.0,VERY-LOW,NEWTONIAN
310,0.0,9.06,0.0,0.0,0.0,0.0,0.0,0.0,10.99,0.0,0.0,0.0,0.0,0.0,2.77,0.0,4.65,0.0,72.53,1,58.0,6.0,MEDIUM,SHEAR-THIN
311,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0.0,0.0,0.0,11.63,0.0,0.0,0.0,2.13,0.0,2.02,0.0,76.06,0,,,,
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,11.64,0.0,0.0,1.46,0.0,3.18,0.0,70.92,0,,,,
313,0.0,0.0,0.0,0.0,12.18,0.0,0.0,0.0,8.62,0.0,0.0,0.0,0.0,0.0,2.4,0.0,1.05,0.0,75.75,1,23.0,0.0,VERY-LOW,NEWTONIAN
314,0.0,0.0,0.0,11.91,0.0,0.0,0.0,0.0,0.0,10.32,0.0,0.0,0.0,0.0,1.49,0.0,4.48,0.0,71.8,0,,,,
315,0.0,11.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,1.05,0.0,3.36,0.0,75.4,1,25.0,1.0,VERY-LOW,NEWTONIAN
316,0.0,9.39,0.0,0.0,0.0,9.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,3.03,0.0,75.47,1,28.0,2.0,VERY-LOW,NEWTONIAN
317,5.15,0.0,0.0,0.0,0.0,0.0,0.0,12.09,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,1.31,0.0,79.02,1,411.0,3.0,MEDIUM,SHEAR-THIN
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15,0.0,0.0,0.0,11.34,0.0,0.0,3.4,0.0,4.36,0.0,72.75,1,2083.0,236.0,MEDIUM,SHEAR-THIN
319,0.0,0.0,11.36,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,1.89,0.0,1.53,0.0,74.42,0,,,,
320,0.0,0.0,13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.72,0.0,0.0,2.24,0.0,2.13,0.0,70.78,0,,,,
321,4.94,0.0,0.0,0.0,0.0,9.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,1.34,0.0,81.97,1,502.0,18.0,MEDIUM,SHEAR-THIN
322,0.0,0.0,13.58,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,3.48,0.0,69.89,1,15.0,0.0,VERY-LOW,NEWTONIAN
323,0.0,0.0,0.0,0.0,0.0,0.0,12.28,8.37,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,4.5,0.0,71.64,0,,,,
324,0.0,0.0,0.0,0.0,8.79,0.0,0.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,1.96,0.0,72.91,0,,,,
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,0.0,0.0,12.84,0.0,0.0,0.0,3.1,0.0,4.21,0.0,72.97,0,,,,
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72,0.0,12.68,0.0,0.0,0.0,0.0,2.29,0.0,4.95,0.0,67.36,0,,,,
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92,9.53,0.0,0.0,0.0,1.75,0.0,4.02,0.0,73.78,1,260.0,8.0,VERY-LOW,NEWTONIAN
328,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46,0.0,0.0,0.0,0.0,1.68,0.0,1.59,0.0,80.55,1,17.0,1.0,VERY-LOW,NEWTONIAN
329,0.0,0.0,6.78,0.0,8.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,2.73,0.0,80.89,1,14.0,0.0,VERY-LOW,NEWTONIAN
330,0.0,0.0,11.94,0.0,0.0,0.0,0.0,11.46,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,3.8,0.0,71.16,1,17.0,1.0,VERY-LOW,NEWTONIAN
331,0.0,0.0,0.0,0.0,0.0,0.0,11.32,0.0,0.0,12.15,0.0,0.0,0.0,0.0,1.76,0.0,1.63,0.0,73.14,1,14.0,1.0,VERY-LOW,NEWTONIAN
332,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18,0.0,0.0,0.0,0.0,2.08,0.0,1.51,0.0,75.13,1,19.0,1.0,VERY-LOW,NEWTONIAN
333,0.0,0.0,0.0,0.0,11.65,0.0,0.0,0.0,0.0,8.93,0.0,0.0,0.0,0.0,1.51,0.0,4.84,0.0,73.07,1,38.0,2.0,LOW,NEWTONIAN
334,0.0,11.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54,0.0,0.0,3.26,0.0,4.16,0.0,71.06,0,,,,
335,4.68,0.0,0.0,0.0,13.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,2.92,0.0,77.81,1,86.0,39.0,MEDIUM,SHEAR-THIN
336,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63,0.0,0.0,0.0,1.04,0.0,3.79,0.0,78.56,1,941.0,250.0,LOW,SHEAR-THIN
337,0.0,0.0,0.0,0.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,8.28,0.0,0.0,2.98,0.0,2.21,0.0,78.15,1,19.0,0.0,MEDIUM,SHEAR-THIN
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0.0,12.4,0.0,0.0,2.71,0.0,2.48,0.0,72.02,1,2910.0,286.0,MEDIUM,SHEAR-THIN
339,0.0,0.0,0.0,0.0,0.0,7.86,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,2.14,0.0,80.88,1,1081.0,99.0,MEDIUM,SHEAR-THIN
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16,12.66,0.0,0.0,0.0,0.0,3.16,0.0,2.51,0.0,70.51,1,14.0,0.0,VERY-LOW,NEWTONIAN
341,0.0,12.0,0.0,0.0,0.0,0.0,0.0,9.85,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,4.76,0.0,70.03,1,33.0,2.0,LOW,NEWTONIAN
342,0.0,0.0,0.0,7.44,0.0,0.0,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.0,3.48,0.0,77.24,0,,,,
343,0.0,10.3,12.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,4.76,0.0,70.44,1,15.0,0.0,VERY-LOW,NEWTONIAN
344,0.0,0.0,9.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,1.56,0.0,4.19,0.0,74.73,0,,,,
345,3.96,0.0,0.0,0.0,0.0,0.0,11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,4.92,0.0,77.03,0,,,,
346,0.0,0.0,0.0,0.0,0.0,9.19,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,3.22,0.0,5.17,0.0,70.92,0,,,,
347,0.0,0.0,0.0,0.0,7.94,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0,4.27,0.0,74.92,0,,,,
348,0.0,0.0,0.0,10.41,10.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,3.46,0.0,72.45,0,,,,
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,8.88,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.96,0.0,77.75,1,47.0,2.0,MEDIUM,SHEAR-THIN
350,0.0,0.0,0.0,0.0,0.0,11.98,0.0,0.0,0.0,0.0,11.44,0.0,0.0,0.0,2.53,0.0,3.66,0.0,70.39,0,,,,
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56,0.0,9.98,0.0,0.0,0.0,1.77,0.0,1.37,0.0,76.32,1,92.0,6.0,MEDIUM,SHEAR-THIN
352,0.0,0.0,9.68,0.0,0.0,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,3.09,0.0,75.25,1,19.0,0.0,VERY-LOW,NEWTONIAN
353,0.0,0.0,0.0,0.0,0.0,9.16,9.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,2.32,0.0,75.73,0,,,,
354,4.64,0.0,0.0,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0,3.42,0.0,80.69,1,2380.0,41.0,MEDIUM,SHEAR-THIN
355,0.0,0.0,0.0,6.88,0.0,0.0,0.0,0.0,8.46,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.98,0.0,79.18,1,1232.0,46.0,MEDIUM,SHEAR-THIN
356,0.0,0.0,0.0,0.0,8.79,0.0,0.0,0.0,0.0,0.0,7.96,0.0,0.0,0.0,1.9,0.0,1.48,0.0,79.87,1,195.0,3.0,VERY-LOW,NEWTONIAN
357,0.0,0.0,0.0,0.0,0.0,0.0,8.91,0.0,12.35,0.0,0.0,0.0,0.0,0.0,1.24,0.0,2.72,0.0,74.78,1,34.0,3.0,LOW,SHEAR-THIN
358,0.0,8.83,0.0,0.0,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,2.85,0.0,74.15,1,26.0,1.0,VERY-LOW,NEWTONIAN
359,4.36,0.0,7.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,3.97,0.0,82.44,0,,,,
360,0.0,11.06,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,3.9,0.0,74.26,1,31.0,1.0,VERY-LOW,NEWTONIAN
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03,0.0,0.0,9.91,0.0,0.0,0.96,0.0,1.26,0.0,77.84,1,23.0,2.0,VERY-LOW,NEWTONIAN
362,0.0,0.0,0.0,0.0,0.0,12.93,0.0,11.41,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,1.34,0.0,71.33,1,160.0,18.0,MEDIUM,SHEAR-THIN
363,0.0,0.0,0.0,0.0,11.73,0.0,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,2.08,0.0,77.28,0,,,,
364,0.0,0.0,0.0,7.87,0.0,0.0,0.0,0.0,12.26,0.0,0.0,0.0,0.0,0.0,2.91,0.0,1.15,0.0,75.81,1,26.0,3.0,VERY-LOW,NEWTONIAN
365,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,1.08,0.0,4.67,0.0,80.86,0,,,,
366,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,2.95,0.0,82.37,0,,,,
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,0.0,10.91,0.0,0.0,0.0,0.99,0.0,4.96,0.0,74.92,0,,,,
368,7.89,0.0,0.0,0.0,0.0,0.0,13.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,1.32,0.0,76.67,1,20.0,1.0,VERY-LOW,NEWTONIAN
369,0.0,0.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,0.0,0.0,9.69,0.0,0.0,2.76,0.0,2.02,0.0,72.61,0,,,,
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13,0.0,0.0,8.31,0.0,0.0,2.05,0.0,3.0,0.0,73.51,0,,,,
371,0.0,0.0,0.0,0.0,0.0,9.21,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,3.79,0.0,71.61,0,,,,
372,0.0,0.0,6.06,0.0,0.0,9.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,1.18,0.0,82.07,1,16.0,1.0,VERY-LOW,NEWTONIAN
373,0.0,0.0,0.0,8.35,0.0,8.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2.72,0.0,77.39,0,,,,
374,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.74,0.0,0.0,0.0,0.0,0.0,4.02,0.0,4.17,0.0,71.75,0,,,,
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74,11.77,0.0,0.0,0.0,0.0,0.0,1.96,0.0,2.56,0.0,75.97,1,62.0,2.0,MEDIUM,SHEAR-THIN
376,7.49,0.0,0.0,0.0,0.0,0.0,0.0,14.39,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,4.89,0.0,71.2,0,,,,
377,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,2.34,0.0,2.42,0.0,76.79,1,1504.0,253.0,MEDIUM,SHEAR-THIN
378,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,10.02,0.0,0.0,0.0,0.0,0.0,2.58,0.0,4.65,0.0,75.06,0,,,,
379,0.0,0.0,7.4,0.0,0.0,0.0,0.0,7.49,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,2.3,0.0,79.72,1,17.0,2.0,VERY-LOW,NEWTONIAN
380,0.0,0.0,0.0,0.0,12.64,0.0,0.0,0.0,10.33,0.0,0.0,0.0,0.0,0.0,1.78,0.0,4.2,0.0,71.05,1,250.0,19.0,LOW,NEWTONIAN
381,0.0,0.0,9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,0.0,3.28,0.0,5.08,0.0,74.39,0,,,,
382,7.51,0.0,0.0,0.0,9.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,5.01,0.0,74.17,1,2368.0,492.0,MEDIUM,SHEAR-THIN
383,0.0,0.0,0.0,0.0,0.0,0.0,8.8,13.42,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,5.0,0.0,70.58,0,,,,
384,0.0,0.0,0.0,6.64,0.0,0.0,0.0,0.0,0.0,0.0,10.63,0.0,0.0,0.0,3.41,0.0,3.18,0.0,76.14,0,,,,
385,0.0,11.62,0.0,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,2.97,75.16,0,,,,
386,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,11.87,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,4.56,71.87,0,,,,
387,0.0,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,8.01,0.0,0.0,0.0,3.08,0.0,0.0,0.0,3.01,77.51,0,,,,
388,0.0,9.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,3.05,0.0,0.0,0.0,3.38,74.36,0,,,,
389,0.0,0.0,0.0,8.69,0.0,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,2.01,78.5,0,,,,
390,0.0,12.33,0.0,0.0,0.0,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,3.77,72.0,1,40.0,0.0,LOW,SHEAR-THIN
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.85,9.76,0.0,0.0,1.27,0.0,0.0,0.0,1.77,74.35,0,,,,
392,0.0,0.0,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54,0.0,0.0,1.67,0.0,0.0,0.0,3.34,74.28,0,,,,
393,0.0,9.01,0.0,0.0,0.0,0.0,0.0,9.98,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,4.19,74.21,0,,,,
394,0.0,0.0,0.0,0.0,7.83,0.0,0.0,0.0,0.0,0.0,9.36,0.0,0.0,1.95,0.0,0.0,0.0,5.21,75.65,0,,,,
395,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39,0.0,0.0,0.0,2.59,0.0,0.0,0.0,2.7,74.42,0,,,,
396,0.0,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,0.0,1.78,0.0,0.0,0.0,1.72,74.61,0,,,,
397,0.0,0.0,0.0,0.0,12.23,0.0,0.0,0.0,0.0,8.67,0.0,0.0,0.0,2.27,0.0,0.0,0.0,3.08,73.75,0,,,,
398,0.0,0.0,0.0,0.0,0.0,10.08,0.0,0.0,10.44,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,2.8,74.89,0,,,,
399,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,1.74,75.66,0,,,,
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71,0.0,0.0,12.79,0.0,0.0,1.69,0.0,0.0,0.0,3.73,75.08,0,,,,
401,0.0,0.0,0.0,10.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,2.92,0.0,0.0,0.0,4.44,69.18,0,,,,
402,6.28,11.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,4.38,76.51,0,,,,
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.47,10.37,0.0,2.46,0.0,0.0,0.0,4.08,70.62,0,,,,
404,0.0,8.36,0.0,0.0,7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,2.26,79.67,0,,,,
405,6.92,0.0,0.0,0.0,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,2.97,77.28,0,,,,
406,0.0,0.0,0.0,0.0,0.0,0.0,9.91,0.0,0.0,0.0,0.0,10.86,0.0,2.96,0.0,0.0,0.0,4.82,71.45,0,,,,
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91,11.48,0.0,0.0,0.0,3.37,0.0,0.0,0.0,4.94,70.3,0,,,,
408,0.0,0.0,9.37,0.0,0.0,0.0,0.0,11.17,0.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0,0.0,2.68,71.92,0,,,,
409,5.48,0.0,0.0,7.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,1.41,83.93,0,,,,
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92,0.0,12.26,0.0,0.0,0.0,1.32,0.0,0.0,0.0,4.58,70.92,0,,,,
411,0.0,0.0,0.0,13.02,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,1.94,70.28,0,,,,
412,0.0,0.0,0.0,0.0,0.0,0.0,7.76,11.43,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,1.97,77.05,0,,,,
413,0.0,0.0,8.02,0.0,0.0,0.0,0.0,0.0,0.0,9.53,0.0,0.0,0.0,2.65,0.0,0.0,0.0,1.92,77.88,0,,,,
414,0.0,0.0,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,7.84,0.0,3.03,0.0,0.0,0.0,4.93,71.71,0,,,,
415,0.0,0.0,0.0,0.0,8.2,8.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,4.12,77.85,0,,,,
416,6.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71,0.0,0.0,1.51,0.0,0.0,0.0,3.06,74.73,0,,,,
417,0.0,0.0,9.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,0.0,2.9,0.0,0.0,0.0,2.55,73.29,0,,,,
418,0.0,0.0,8.38,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,4.09,74.33,1,541.0,6.0,MEDIUM,NEWTONIAN
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,0.0,0.0,11.76,0.0,3.42,0.0,0.0,0.0,1.6,70.53,1,24.0,0.0,VERY-LOW,NEWTONIAN
420,0.0,11.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27,0.0,0.0,2.03,0.0,0.0,0.0,4.14,73.17,0,,,,
421,0.0,0.0,12.39,0.0,0.0,0.0,12.63,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,3.11,69.37,1,69.0,3.0,LOW,NEWTONIAN
422,4.1,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,3.35,81.84,0,,,,
423,0.0,0.0,0.0,0.0,0.0,10.99,0.0,0.0,0.0,0.0,0.0,9.56,0.0,2.96,0.0,0.0,0.0,4.8,71.69,0,,,,
424,0.0,0.0,0.0,7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35,0.0,2.41,0.0,0.0,0.0,2.33,79.35,0,,,,
425,5.85,0.0,0.0,0.0,0.0,0.0,0.0,7.47,0.0,0.0,0.0,0.0,0.0,3.66,0.0,0.0,0.0,4.03,78.99,0,,,,
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68,0.0,11.23,0.0,0.0,2.26,0.0,0.0,0.0,3.92,69.91,0,,,,
427,0.0,0.0,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82,0.0,1.62,0.0,0.0,0.0,4.46,74.59,0,,,,
428,0.0,0.0,0.0,11.3,10.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,2.13,74.73,0,,,,
429,0.0,0.0,0.0,0.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,12.83,0.0,3.05,0.0,0.0,0.0,3.34,72.49,0,,,,
430,0.0,0.0,0.0,13.03,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,2.77,73.91,0,,,,
431,0.0,0.0,0.0,8.94,0.0,0.0,0.0,0.0,0.0,10.31,0.0,0.0,0.0,3.82,0.0,0.0,0.0,1.47,75.46,0,,,,
432,0.0,0.0,0.0,0.0,0.0,9.67,7.77,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,3.48,76.96,0,,,,
433,0.0,0.0,0.0,0.0,0.0,9.96,0.0,11.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.9,72.74,0,,,,
434,0.0,0.0,0.0,6.64,0.0,0.0,0.0,0.0,0.0,0.0,10.15,0.0,0.0,1.5,0.0,0.0,0.0,3.68,78.03,0,,,,
435,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86,0.0,2.38,0.0,0.0,0.0,5.52,78.09,0,,,,
